,Symbol,Open,High,Close,VWAP,Volume,Trades,Deliverable Volume,%Deliverble,monthly_growth_%,firstWeek_growth_%,secondWeek_growth_%,thirdWeek_growth_%,fourthWeek_growth_%,Date,Low,monthly_TradeAvg,1stWeek_Trade(%),2ndWeek_Trade(%),3rdWeek_Trade(%),4thWeek_Trade(%)
19,RELIANCE,1988.0,1997.0,1987.5,1989.5,4622002,139680,1013314,0.21920000000000003,1.4220416455053326,3.7150127226463106,-0.5012406947890773,-1.1473788328387757,-1.0406342913776017,2021-01-01,1982.0,275154.05,9.677542453036772,-10.669386839844808,29.15365047325308,-23.12735356793766
