,Symbol,Open,High,Close,VWAP,Volume,Trades,Deliverable Volume,%Deliverble,monthly_growth_%,firstWeek_growth_%,secondWeek_growth_%,thirdWeek_growth_%,fourthWeek_growth_%,Date,Low,monthly_TradeAvg,1stWeek_Trade(%),2ndWeek_Trade(%),3rdWeek_Trade(%),4thWeek_Trade(%)
19,RELIANCE,1989.7,1989.7,1974.35,1973.54,8561406,240918,3108604,0.36310000000000003,-4.570743405275777,-5.323741007194244,-1.3397225218896633,2.663098878695209,-2.168354803815513,2020-12-15,1961.1,341893.1,38.24647723708572,-11.54866828257136,-11.040263754957316,-25.616574303488427
