,user,tweet_id,created_at,text
0,darshanvmehta1,1299001325456257026,2020-08-27 15:10:24,"b""For people who want to understand....there is no FTSE based selling that will happen...it's just that buying won't come...won't rule out a knee jerk reaction tomorrow as some of these stocks had rallied recently on expectation of buying https://t.co/OjKdGf26hH"""
1,darshanvmehta1,1299000033698750467,2020-08-27 15:05:16,b'Hahaha https://t.co/na4jXrhf3j'
2,darshanvmehta1,1298934971013328898,2020-08-27 10:46:44,b'Here is release by FTSE https://t.co/Y5L4r17Q7F https://t.co/tRzL7Do8oc'
3,darshanvmehta1,1298933935158648832,2020-08-27 10:42:37,"b'FTSE cancels inclusion of hdfc bank, kotak bank and indusind bank....trying to get more....some error on FTSE part as per some brokerages'"
4,darshanvmehta1,1298885694140497920,2020-08-27 07:30:56,b'Good nos by Avanti Feeds'
5,darshanvmehta1,1298879620268212224,2020-08-27 07:06:48,b'RIL and PEL....very similar chart structures https://t.co/s5uC0L0reO'
6,darshanvmehta1,1298876281866424320,2020-08-27 06:53:32,b'Intraday chart of Bandhan Bank...going from strength to strength https://t.co/5Q1zZmFNxu'
7,darshanvmehta1,1298870037126602752,2020-08-27 06:28:43,b'INDIA COURT HALTS BANKRUPTCY CASE AGAINST ANIL AMBANI\n\nINDIA COURT SAYS ANIL AMBANI NOT TO SELL ASSETS FOR NOW\n\nBloomberg'
8,darshanvmehta1,1298869387395362817,2020-08-27 06:26:08,b'NACL Inds hits 52 week high. Very high volumes for past 2 days. Yesterday company reported very strong results....managed to grow profits QoQ and YY https://t.co/9REFsWWFil'
9,darshanvmehta1,1298863319537786880,2020-08-27 06:02:01,b'Bata - Very good chart structure + big beneficiary on unlocking of economy.... https://t.co/Mtw9VfwfOU'
10,darshanvmehta1,1298859382294290434,2020-08-27 05:46:23,b'Last day in F&amp;O today - Century Textiles....the volumes over the past few days are very good.... https://t.co/Hk1ToNqxMZ'
11,darshanvmehta1,1298858027240419328,2020-08-27 05:40:59,b'Tata Elxsi - Another Dixon type chart...slow and steady continues to move https://t.co/mgqi4mDOgv'
12,darshanvmehta1,1298856058643812353,2020-08-27 05:33:10,b'SBI these days https://t.co/GkLdqK6vMw'
13,darshanvmehta1,1298855213483167746,2020-08-27 05:29:49,b'Keeps on rallying https://t.co/eRCHgtb2QC'
14,darshanvmehta1,1298854615459328001,2020-08-27 05:27:26,b'277 to 430 https://t.co/Le2DcIWyMS'
15,darshanvmehta1,1298853567336390658,2020-08-27 05:23:16,b'Seems it will be a pharma day today'
16,darshanvmehta1,1298853448004247554,2020-08-27 05:22:48,b'Totally agree https://t.co/FBgJOTyiOg'
17,darshanvmehta1,1298846827370778626,2020-08-27 04:56:29,b'Info Edge chart looks interesting....heavy consolidation over past few days'
18,darshanvmehta1,1298829613477453824,2020-08-27 03:48:05,b'Why Welspun India is outperforming other textile peers?\n\nLargest player in towels globally\nLarge player in bedsheets \nBenefits from covid. High demand from US\nCotton prices come off by 15%\nWorking at full capacity'
19,darshanvmehta1,1298663823134429184,2020-08-26 16:49:18,"b'RT @abhijitmajumder: WhatsApp revelations in Sushant case are explosive.\nIf it wasn\xe2\x80\x99t for Arnab and @navikakumar, this case would have gone\xe2\x80\xa6'"
20,darshanvmehta1,1298663501460697088,2020-08-26 16:48:01,b'@VishalBhargava5 First the other channel anchors laughed at him and now everyone wants to follow this case....'
21,darshanvmehta1,1298548112433143809,2020-08-26 09:09:30,b'Multiple and continuous blocks happening in RIL'
22,darshanvmehta1,1298545637206589440,2020-08-26 08:59:40,b'Blue Dart volumes almost 6x of the 10 day average till now.....keep on radar.... https://t.co/GONSgNzd8r'
23,darshanvmehta1,1298516504623767552,2020-08-26 07:03:54,b'IFB Inds....A domestic brokerage sales note has highlighted growing sales of dishwashers and washing machines as key trigger. https://t.co/fXkeDdJGqd'
24,darshanvmehta1,1298505884553764864,2020-08-26 06:21:42,b'Cochin Shipyard chart https://t.co/D83EOgGWvX https://t.co/SI8tyY4JZR'
25,darshanvmehta1,1298501315341856768,2020-08-26 06:03:33,b'Midcap rally problem: Unlimited Stocks; Limited Money'
26,darshanvmehta1,1298500473951928325,2020-08-26 06:00:12,b'HAL chart....uptick after 6 days of selling https://t.co/4wuk5gRHVz https://t.co/czpDPYfIyo'
27,darshanvmehta1,1298500008979779584,2020-08-26 05:58:21,"b'Defence stocks are seeing uptrend after many days of selling...HAL, BDL, Cochin, Midhani'"
28,darshanvmehta1,1298477458002345985,2020-08-26 04:28:45,b'Dixon chart....slow and steady move https://t.co/DSszi1Dhpb'
29,darshanvmehta1,1298469902949335040,2020-08-26 03:58:43,b'Chart of Karur Vysya is very interesting...follow up buying and volumes https://t.co/fYXE45h7Hp'
30,darshanvmehta1,1298210456889221121,2020-08-25 10:47:47,b'@chirayumndra No view'
31,darshanvmehta1,1298209994471424000,2020-08-25 10:45:56,b'VA Tech approves issue of pref shares to RJ and other investors. Total 75 lk shares to 3 investors. Issue done at 160 per share.'
32,darshanvmehta1,1298189146557538305,2020-08-25 09:23:06,b'Last 3 days the vols have picked up https://t.co/AMuDqv9IyA'
33,darshanvmehta1,1298187340582498304,2020-08-25 09:15:55,b'Rallis volumes thru the roof'
